Soil Moisture (%),Temperature (°C),Humidity (%),Light Level (lx),Valve Duration (s)
50.68523732592611,21.079272608131397,40.420887310088396,1404.4927209490381,1.5
58.82429003110517,15.683059377034116,46.164682859851915,562.7798650257415,0.4
61.93751118384574,11.902064100127795,45.4457839028563,1015.5836860700716,0.0
51.43736933844312,12.249649106039625,43.56653969341466,1362.3354039058452,1.4
35.06890266652775,19.908880123133954,45.90087686932367,864.2798199969958,2.5
60.19907245763421,14.286734628966958,77.3284370741823,360.6681733078988,0.0
71.9117183288192,19.55394623201984,55.71014713575536,148.59063113696942,0.0
76.46743140220786,15.722931159629338,71.62689492640268,910.2703672274407,0.0
55.09482432862099,17.385980560126693,57.22694355546735,1419.6218603547168,1.0
41.19985454704204,15.584292502393737,45.358796825037246,33.37862216719218,1.6
39.369472036431965,11.692754489625202,58.44779030274614,802.0121617361978,2.0
32.461972752100664,15.983445673024326,46.43142682452242,260.8150446875387,2.4
73.70065859769656,10.045761512818073,75.01729755378179,466.6473589392756,0.0
36.0898052941047,17.720062679389777,52.83438061994791,51.68194584313246,2.0
39.97177869122244,16.69832531456878,63.799413139705194,261.5699365105528,1.5
41.2849331706765,16.4816421749304,76.34535956419526,1332.8563171878775,1.7
57.299740423868954,15.794756499849505,46.37068927001286,368.91750853906825,0.4
34.6861399442039,19.734629967146944,70.06001196527036,440.11677640349455,1.9
45.20396042663507,20.78492221981417,75.00781107512577,888.9245224661493,1.2
56.843567320438396,21.31180168597661,67.07874276425594,1292.7363846795402,0.6
72.45789237706488,20.5137212016733,44.28550857032242,1022.4618353804439,0.0
78.13551044882621,19.575454170614655,57.73073530127972,1212.2337581442428,0.0
60.15571649629625,19.495534269646285,74.32670235684112,1458.540082666857,0.0
51.672912617789194,10.820902210622336,73.4395826163262,890.3372893973587,0.7
75.576586332841,18.300485199453245,70.49947938168125,967.6791347525794,0.0
52.87470780737639,19.9454292693537,52.14893200813216,432.443862182427,0.8
47.885011862338324,13.975641932573328,41.14865699092411,522.9628068978344,1.3
42.62857094375067,13.629242520474632,72.77328060033314,1242.1378179070337,1.6
69.12079912629554,10.05870565011557,62.15643158507761,20.88726852453765,0.0
57.96064884347743,10.374434920652615,41.71888350943571,612.0064461773317,0.5
36.3147360019278,14.967842664945573,67.16598355827936,333.16587946781664,1.8
74.461416160566,12.134170028079708,47.68983820113118,712.7595713802468,0.0
33.5883192855255,12.11267604029576,66.4760033457743,214.37266196139916,2.0
72.78858379573771,15.894041427296798,53.58232587733513,1160.285337356612,0.0
77.2993841443267,15.621134364025771,76.548287653948,583.6221125610209,0.0
78.89404101404716,19.23409092895549,66.52072336468764,1465.9540058329862,0.0
70.86249302811291,11.711597445787948,61.58943989741083,679.6628839325301,0.0
52.835035126658234,19.942168098600344,47.409061148674574,92.30907932163385,0.6
48.57888119408092,20.820260752224048,57.06628608498332,85.94925936913056,0.9
36.91525463250807,10.167960360770731,68.81405208872962,1357.3609388954499,2.2
53.73810590586824,15.972463423678903,57.11334934880657,1289.6387615934168,1.0
64.21022774876154,10.887384402209296,45.26538997600917,858.1137567882903,0.0
60.1022511553835,21.055706846303266,40.08306834527714,604.6972267208512,0.0
30.336072831376566,16.141659412887446,42.51864581219372,286.92322218809153,2.6
46.531180969757685,17.42507450205325,76.67301391540893,801.9631278377113,1.0
49.0104358599846,10.77579632343635,77.16958508893978,1410.1679550705355,1.1
62.522156625270895,15.857019365602902,49.83347423883369,388.9158129567635,0.0
41.88836549720692,13.151442489498914,74.83750257028154,1040.2829865619137,1.5
37.096008899388345,11.637337361107246,71.64435797206461,1333.0066304712443,2.1
55.24712048184439,12.508732771973728,55.46834077063039,574.6815811363257,0.6
73.50065386737171,14.509331804700064,42.35060498439704,1048.9097686966902,0.0
69.44159037113326,18.828226750538438,67.53191952543587,642.3351791568911,0.0
70.92934676809635,16.077281102648573,72.83534990371851,520.0693044584905,0.0
67.58075281214508,14.628772616589663,58.54938382547105,1360.0816015025416,0.0
36.19691643048481,10.995944705657855,75.58287213248902,382.5862641301543,1.7
47.58878995070178,12.102932790833368,52.66258157061873,1259.4352943969836,1.6
47.803512569808774,21.04835016131295,41.22759364326789,391.78215178373887,1.3
71.37915462130292,21.829802047174777,48.518288641654365,324.9823250638788,0.0
64.63295569950208,16.16844444061474,73.33360029697286,1425.2768894411745,0.0
61.823548128462825,11.984807019573422,52.421127594571715,1370.3163266609474,0.0
42.26634186748054,18.392237567923125,73.62450153438307,989.1032751440181,1.5
69.55618350525661,10.852130192798521,74.20300751408703,114.18048934936931,0.0
71.32275112108545,15.008581248964441,59.463495143451354,1042.6509616843312,0.0
42.78892442019181,14.446259075897586,44.57419024090504,139.0878875768662,1.5
48.66927732539085,14.046089031018663,58.47170184757705,202.60389026593856,0.9
56.87381492721404,20.44328085490032,48.922881799567854,1392.177827224346,1.0
58.28544508676776,21.944951702196377,67.31462652425924,269.7547518395726,0.0
31.20343593189417,18.02130710739541,54.43735394132562,747.2320632521983,2.7
63.27199560065713,15.55148975252189,65.54607733613797,1410.100123228172,0.0
32.78590780757422,16.319697419862372,59.68323291418072,1154.15103262797,2.7
72.9545880861688,11.764958699587678,69.17906391116338,1333.5276917197914,0.0
55.45425767678782,17.110551911268736,62.665105527230374,1095.8527476315337,0.7
60.06454811859713,15.76431237247083,70.57291055913709,472.72416225100187,0.0
65.16520268672133,18.326138365066644,60.70250756899451,361.84330871710534,0.0
60.404617610393466,20.658577235250945,51.6004671658137,336.7759368931641,0.0
63.879786782674934,20.468238126439154,66.3764684048302,1198.4705719352548,0.0
37.21410150621429,18.580416060788195,63.48369466502912,1282.8134254778713,2.3
69.87909812480623,11.229973106041639,42.487323882756606,610.4773966631504,0.0
52.66420719449252,14.603821411440492,41.11794256753584,51.43228761464391,0.6
33.37124396886615,21.47791007873516,62.8150475026397,877.0132536597672,2.5
39.22443824071121,20.45867348323551,72.1251451947463,1227.6900771092294,1.9
54.996063406541765,15.435006901198856,50.90178920954992,1159.6016705861214,1.0
30.058448837955794,15.72150986375508,67.65427334047092,930.5567340992701,2.6
48.135401010700946,14.735636192832374,54.67971232776664,1401.6805731819402,1.6
77.28414126915979,13.699479868028938,61.171262496511474,1149.03309833515,0.0
67.52110444073132,17.975019967490077,74.58137208997057,1055.6964912189308,0.0
79.10664433510334,15.203346447800573,49.19663848342065,118.09931927695838,0.0
43.473735615154695,21.742745072157742,49.52737856710712,332.86984184230835,1.6
44.40445450626783,20.58067567242648,70.79524033816668,1094.5758627570895,1.5
63.8959945330131,20.61653141970264,49.15224210622834,1394.8625063241075,0.0
63.6676984137166,14.030556279423568,61.22337089722842,1463.9659550948618,0.0
61.08818685712406,20.134580425354343,64.70938605460685,792.0104267178415,0.0
33.625806185216554,16.606687695858625,78.32268828964769,1454.421359519169,2.4
49.59598610285347,20.439868569422465,64.54973689589296,1306.1490900816168,1.3
68.5801987993303,14.313077238158051,43.02190188619037,1303.6778060949803,0.0
64.67141386119104,14.14740982872417,64.57699278479767,707.8143467613572,0.0
73.77241263265017,11.980649130440598,56.144001722205616,77.20624389821029,0.0
54.990595407727355,16.36480266336668,48.134474445545244,981.6681374924498,0.9
48.27415787457532,10.540596662562368,48.99935634405814,762.5173801997147,1.4
30.49876800740233,17.28088713057214,59.839876984444494,1310.8295728477894,2.9
74.53533684497884,14.52372320854677,76.07893144974878,1491.7160871382575,0.0
61.12313623781701,12.547555411687185,58.59491139198694,694.4261493478472,0.0
34.80507806852002,11.4748324861801,69.07836082009274,1007.3722961957308,2.2
63.791152824491796,13.563957440579099,58.63117638422213,310.77894660776934,0.0
31.38498378648602,20.863850044514905,58.279555895652834,1068.461782268567,2.8
54.66961977771656,21.37428595211214,73.44721922773012,941.4686093910603,0.5
78.24256255156295,11.520575301406485,71.40500292176216,1051.9851306453209,0.0
38.199730246352,15.712410734600704,55.812486473619884,846.2721594936336,2.1
62.1683701367903,15.096766993431709,56.20291246849327,1049.8545675387038,0.0
33.18162169452744,18.06187863601854,62.762840829826956,295.24967142160097,2.1
58.434228103975414,19.274514256455436,52.94521547120056,496.39880486332333,0.3
58.75746413629477,20.324395725624214,73.57081724905498,650.1150952481795,0.0
67.08144359235294,11.042751224205265,64.66635274468726,307.00840287810513,0.0
58.377611049724536,16.192894269842576,67.33120283889866,931.0823880686794,0.3
45.64821802916954,14.854072576009496,71.04450995466016,156.99712920752646,0.9
70.82264592090507,10.13108809986845,47.86636035066883,781.8741470813779,0.0
37.56393373189527,21.989428423852505,57.423306599778435,1420.0893133191987,2.5
41.51911383828673,17.31208419946163,61.99243158521523,269.38747945767636,1.4
63.704880755514246,10.47542125075882,69.77886973407152,1099.07379634907,0.0
62.86165593828046,16.762064242789016,61.257288197134095,537.7266047358398,0.0
34.573959800268184,13.661241342578382,45.368508256867386,839.9493130485088,2.5
41.84553276208642,12.038336803386324,48.16207035823111,808.6735692635593,1.9
61.2656181808715,12.772423525268952,45.513422150477346,669.923273782313,0.0
54.597342945899854,21.399880097964008,73.96436619051914,900.8076176294273,0.5
64.51065222772075,19.500406719981058,75.74695582510476,1141.0004253958737,0.0
57.19187846229949,20.311819289031774,45.72815912179573,648.1602551839695,0.6
59.28684605092336,14.021438851199726,55.27931340393202,209.11140512842945,0.1
70.88194114826379,21.23165224324669,42.006095021589985,618.1258834909436,0.0
69.3935622318703,21.292333040411712,60.505952104695425,1185.955510816709,0.0
40.186831827211456,14.726241279169141,49.2176660915721,460.4710625725853,1.9
36.46639748798083,11.103092650051352,72.81996592150124,476.73964603076547,1.7
63.66127489695645,14.735726466689652,54.746727122101916,1371.4843814940466,0.0
55.1855074674342,20.820700395160497,41.74355466183162,1288.8002913838743,1.1
35.52582120805271,18.694772571988672,56.627203638517955,1448.028247311755,2.6
71.46239586946938,11.008562820321803,61.35994790033111,1355.1898454669683,0.0
60.00060677139423,19.915834841919988,75.61655602972704,522.6933178772753,0.0
44.60191302525631,18.32631800919076,54.316227557512505,623.3482702108143,1.5
59.623778626083364,17.07508557761677,70.54842498202711,561.5036733413406,0.0
30.02560726659305,17.345099361078283,45.43218503527592,5.166560165000556,2.5
31.81006404779822,12.132000987338445,72.32785388214685,1280.2142429723228,2.5
68.34069943667431,16.79775876238353,71.74453782378575,32.07399284933143,0.0
31.517433328556933,18.00319846209168,41.05992349559153,367.39074965069227,2.6
61.13831063446115,10.95550137345619,40.287713406497765,1087.8333899288834,0.0
70.71433089287203,12.37963767021187,70.37213175355349,1211.5510126646593,0.0
49.99556826279607,12.690717508316975,74.28407556106609,1028.8201257677117,0.9
61.038870639890604,16.698736389088083,42.66509734040031,1014.8177107761433,0.0
53.167312299240216,19.31436027473614,61.664768852991614,68.10061458155597,0.4
51.54954789096795,16.316798755475883,60.37671859891475,322.8012566109329,0.7
31.219483008783477,21.49674362659592,44.910709482110484,1478.5656297331748,3.2
55.05923955281479,10.92642976195398,77.81619143883715,1467.4353962116018,0.6
33.99358077194677,13.493292717449513,62.88921202109054,108.6341939111356,2.0
44.31763093818989,20.76508070668015,58.15139137986285,475.4505778364308,1.4
71.81595353141779,21.18970180540456,64.13355336979605,584.6016300487304,0.0
63.97301415784835,15.956934463140476,43.08006986203057,155.69562735033998,0.0
75.87989230971606,15.907914787447494,52.87985912979642,1407.5369142877018,0.0
70.93285493987543,12.815725142699083,74.19881375686111,992.5842614993659,0.0
53.16022238953123,16.11154119381066,65.30917348515408,1167.6496968365554,0.8
40.20229455524745,19.580306717658875,75.99524892054441,1034.1096299425747,1.6
48.93054468090709,11.597813301199006,70.95668073596362,1235.2563090678864,1.1
50.285293202129296,17.05063816147575,63.919874736278494,291.18637984583324,0.7
48.66140182610563,19.467070999798235,75.54820780644835,536.4114092017471,0.7
35.615224616656945,10.939699877057537,55.4326496022983,1489.8023085019715,2.7
43.556770879299414,10.740705837512879,53.01503772601241,353.1284351022173,1.5
67.94060195100333,13.248191544218404,62.7955215273295,385.33051873666966,0.0
63.07613308704336,15.822913897694013,72.26818894024157,1427.7775916084702,0.0
59.23962828263935,11.276411275377004,41.299217481346965,978.2293791688279,0.6
66.46143815831202,11.19146624368188,47.953031591222754,1419.2252845995374,0.0
32.383361738745464,20.54312772430893,61.98688130334932,129.55526758841867,2.2
75.23036946170052,20.345633647252896,63.20411278116456,564.1938124530495,0.0
76.62197130522034,18.811387247678184,60.0291912050446,1012.3844975008334,0.0
75.7554570630833,14.402901799957498,57.50806111918217,115.21107055519487,0.0
76.31158553917467,16.17401327999336,64.5310215682776,273.581002749714,0.0
70.84036753890288,21.710718363149695,57.9723990430345,918.5502070052479,0.0
32.30045144953301,17.51600203786174,41.91755285160912,851.4231909839334,2.7
78.68387519392986,20.524078715509088,52.12104075403804,634.1872704125067,0.0
30.7681503339669,20.77475336052437,54.13468461836427,1495.8727723370303,3.1
47.08312451195485,16.314972126706362,58.769156672837454,1053.8760996689132,1.4
41.469038724749495,12.986878465985706,41.98735411461471,1489.184697017475,2.3
50.67473255134637,15.960971430418201,72.3594858334115,471.18820867641784,0.6
46.76462003961007,19.39213303189613,62.38603105144438,152.40475557996018,0.9
66.20578696728396,12.027167695251958,48.061330868587135,573.6099243450142,0.0
40.786899534045624,15.909823777878994,66.56323230148683,1482.3567904191725,2.0
68.36372013618725,13.007175156572131,49.58489404644614,644.7043397039951,0.0
53.62141896216833,15.608084520060537,68.13961379670141,432.3401976481075,0.4
53.32425742761963,15.293726952790866,75.39936304191522,503.2233853131565,0.3
55.93079103315467,15.495610050812594,48.12707280263321,160.4391923125853,0.4
65.24047555563797,20.43618669611266,42.46328118051067,411.7641034300914,0.0
48.735975895775645,20.426202078052086,59.583243297186314,1208.9040385430944,1.4
71.32163711536339,16.857617203663345,56.0079270742947,432.9920681219509,0.0
33.27228113173779,17.745602755899448,75.72566250762395,1415.8963198292922,2.4
61.13209509566577,15.043633423373482,63.709849751372346,648.553432452692,0.0
37.52641316425902,15.861518526898358,76.00910279719776,926.3699701162146,1.8
79.37252814978172,21.841927834796667,43.338879938714534,1095.4386510925356,0.0
56.62552692325744,19.487798473398144,51.6487259809807,1251.853929809641,0.9
30.287126778166446,11.523111717724973,76.84742125892289,171.63666036453267,2.0
35.39529804072018,20.308752316481545,44.843996679484334,1224.64370921062,2.7
30.69863944575681,14.109871530475232,51.65132625885552,656.9619057157641,2.7
46.58795911719302,20.031827291489215,56.62668111997036,476.8145440368478,1.2
45.2167384108627,12.898429963760753,57.570576705057675,13.142621941484245,1.1
59.30802101169,20.514819167137293,54.432489544825195,638.6899665415503,0.3
72.5250978178097,15.528550838403206,62.48850098945424,1420.6172432262565,0.0
62.274800532416876,11.259586189006463,64.90608018336002,1419.5777108897719,0.0
46.170651043649485,14.254636245533929,43.56232063914249,117.51631594171657,1.2
61.3116646789982,10.848612618519567,40.343618442680295,762.439296642724,0.0
59.81600521918932,18.450759088790583,61.57742908005438,582.73424327161,0.1
45.40581522367751,18.276201178375466,45.480633859626,1364.4272066644608,1.9
50.85759962498484,19.31814637221145,45.07764746300023,656.7595694418682,1.1
71.82538420702795,21.85895008687821,53.92813325055328,534.9884142283337,0.0
49.410774545976416,15.170968271544568,58.04857135858015,198.32689395622265,0.8
55.53191754799384,11.149448874493928,64.76959070355082,908.0909693755655,0.5
65.16707329293106,20.573184916002198,56.69826359675071,303.05552207949995,0.0
73.90566404535768,13.240924451774255,59.57107317748522,109.09494530065722,0.0
60.62407357989079,12.862742973968786,64.96150245606036,291.30522364139966,0.0
47.459687167255666,10.526976068753134,71.61017864211024,689.2786234300015,1.0
74.96176136062331,18.10029548496204,46.15986686589631,967.3108419128807,0.0
50.84357098857559,17.762994522228617,79.85563030955018,1449.6418811758383,0.9
65.3899166702443,14.915459531121613,69.854234853084,1085.6880520397456,0.0
70.52059853780491,16.756483675683292,79.67247564821098,357.2236251496169,0.0
70.00153899607002,14.912021613662127,51.717131343922816,417.7909441584057,0.0
43.858278800828856,21.38053544348783,74.70834193603086,580.939439472716,1.2
30.42417700181172,14.3652449656228,53.90880860687712,189.70293360202757,2.5
31.495181183011958,10.041108025699344,70.2278527746459,682.4537382150498,2.3
69.80123557923477,21.38774863190566,55.43085577982602,796.7467729864927,0.0
43.72277318238498,21.34435511498618,72.3403854873255,501.6378864249645,1.2
33.776826495799455,20.144718555552608,53.67695612399565,523.3111293819595,2.4
49.66131741598631,13.250435123807762,69.68232801187197,1422.4265405167703,1.2
61.68232600597187,12.760639332553652,41.400678256737535,1411.0279889974295,0.0
53.3581069205561,20.4342897442085,59.516484217728404,512.9520568151831,0.6
78.12749652698182,10.067104377656209,60.647119911976645,765.6087924814226,0.0
43.005377685395345,18.094888712037182,41.99030064233606,609.496595937736,1.7
64.84990981459111,15.69757919480691,58.3979049313851,338.9331731107097,0.0
31.774852154082733,11.92271549660117,51.6344849260652,944.6148902581384,2.8
39.67395502158932,21.1952584682384,70.96854842177022,890.8277244196214,1.8
47.948573355294826,19.52029504148352,73.28707765733314,102.9147064098937,0.6
72.68169102059339,15.50364365067853,59.92710471727375,506.9782851724652,0.0
31.928066154568757,18.16550302020863,74.91617883374659,71.56255022708835,1.9
59.00665446701277,10.694064187169303,74.97067301703102,752.088785592893,0.0
61.63179529991743,15.587371650696518,53.97557851873617,1246.9893382563946,0.0
55.2826553115001,14.256876011531,64.97733268826644,1243.9522095234777,0.7
40.12459176614166,19.119982559178347,42.02697952668805,399.58872336790904,1.9
36.77110737843346,15.639307050144891,62.8845796283768,5.302418313105184,1.7
50.66422536509734,13.281736877682004,60.44837028241849,223.32907488228997,0.7
52.86169316600653,19.067733232838474,67.97879456991632,928.445102244196,0.7
48.932165440151905,11.72982053266081,58.32014233811486,1265.9673476610176,1.4
63.09810481268478,14.085317968088727,79.63386903435868,1084.4766376112505,0.0
66.48238500851767,14.233482142557236,64.25068002951163,192.44324272817954,0.0
67.38259640101401,12.173251818679582,65.65781633053209,1357.1455437180452,0.0
66.41376838276466,11.737515188693932,59.22695668902395,841.3233476341422,0.0
43.76033467904003,15.597993725540734,72.19288349585365,699.7780931623233,1.3
52.99339459325488,17.16154275190405,56.219268654582194,740.331848328506,0.8
66.79527632478421,10.770884585753652,77.62079774639352,1243.0582685389904,0.0
76.37302602102295,16.31913714231502,64.0943486917435,1314.6582452406599,0.0
62.26254671050128,18.792183185285918,41.325947091427786,1402.998237619093,0.0
73.18547137416098,13.193021386174209,55.87996158461753,173.34218436532495,0.0
66.56955813534323,12.792044010839872,74.87983642667399,1369.9890702158866,0.0
44.04828460988223,11.776278548966777,48.097813163617175,626.4151952952968,1.6
78.14568236585662,14.401684427871439,44.60023868251422,1493.811473159995,0.0
43.70529766808487,15.322508720404048,75.433850750162,1454.885428312114,1.6
51.54996566543828,13.094825664450799,55.9494636171586,669.2176978410174,0.9
58.48886880876008,12.105185851617176,57.26707447574118,277.78006421191236,0.1
43.30842328406526,17.428500515365943,40.2437667737821,846.7655353301243,1.8
43.39469656866925,15.970290813876971,54.27614403679636,431.2856700365263,1.5
46.40005511202982,19.641600801805787,69.22380876421096,1111.5563105695908,1.3
47.01117061041679,21.375671013010027,74.78941191362892,1038.3771495473627,1.2
69.14162491262957,21.957216994974146,50.489739914639955,592.5371499189233,0.0
65.58817822218558,20.135347036414085,50.09880208639572,261.6027580826804,0.0
70.84222637592185,10.664775682836526,43.13263859114198,322.6291835339414,0.0
32.82610925451476,16.59080850930423,69.93204576350253,169.5499359819586,2.0
71.24512965110975,16.54575350847671,53.22443607360565,279.0556829407937,0.0
65.04624459633281,11.30056806573768,73.96807347826362,1270.3731014703014,0.0
42.26635690756558,15.649444349952885,76.28704136976313,926.640879986401,1.4
75.64101975242843,14.698082969798625,46.864154222003826,790.9797642121392,0.0
48.30232934632373,11.958737527446347,48.98871673925361,1106.3642752522942,1.5
61.45342435770144,19.78085320676579,67.78122281769194,1453.2916990681174,0.0
45.40490396158158,15.646449133396539,52.902591605376415,799.7879444630197,1.6
35.452386528475,18.196854222873828,57.698481667838664,1389.4936001966516,2.6
47.94117331464258,11.618633625870299,54.563477231682015,359.21264646696653,1.1
68.46374616777234,10.596349724299237,59.60140492443165,1278.1955911564155,0.0
56.75792943186551,18.75107891666662,75.41273510506406,1384.7196712518273,0.5
52.29369571099343,16.118802826410636,77.42755617499247,17.464642475453708,0.1
54.28100369620128,15.610705750639301,65.36150618158089,844.9293163313773,0.6
34.93630273071241,20.59103454671678,79.70310020547979,135.64908706533086,1.6
65.73876491844483,17.5560178196359,42.668282008515625,204.18844568738297,0.0
74.36707477139248,13.272276991960798,63.60175571593479,421.7565354238852,0.0
75.21402204620203,17.24838681943706,70.42969447550031,488.9949102440214,0.0
35.03428160970674,13.404482135647863,54.56625399684558,291.8076412899699,2.1
33.49636832213558,10.229466707765633,69.86489882468385,443.94971380124286,2.0
66.4254791247588,21.25454490606771,61.14610280504594,1210.355746287426,0.0
75.76507888041266,12.392468905681332,70.77327377870549,575.3093382695617,0.0
60.30340236402569,12.242296210131583,40.2770995481998,294.16249681364263,0.0
66.41784862622683,13.713773014145035,59.31425706496543,221.0510739275074,0.0
69.66648317880937,10.937880562045743,63.27006630723828,738.2572521308291,0.0
37.7108656953911,16.384219129020526,49.4735036708554,1184.0468774178632,2.4
41.19181091067321,19.15140158077456,53.23453808635598,273.52286473958935,1.6
43.81693146885911,12.631233388998234,78.13670182431926,14.574606498836406,0.8
77.08631300669913,16.752831995847988,50.5145184393917,866.1521682847401,0.0
46.632880994763596,15.385271132821847,54.64952977868097,1070.9841193418965,1.6
63.68917880287762,13.368832852673497,72.06022495326701,1492.8776110700617,0.0
43.747507065137576,14.727671985589662,67.77472336243531,282.1319990911164,1.1
47.673029910864535,11.605316065362583,60.74368656034728,856.1057042157788,1.2
70.48663304566657,20.509984146253252,41.31942128728659,207.53803896250932,0.0
70.92443242866713,10.511382632653454,63.90686703146258,413.96508517921734,0.0
47.06608387564509,14.672589160954862,71.12737890335043,1053.2535010142833,1.2
37.57492494385253,11.018420960434735,69.62591304445039,139.19804677330677,1.5
74.28782021989863,16.52316399491641,78.08582389109554,1061.253550701895,0.0
66.6181013805712,18.79226791609201,45.25382082119779,1307.391997237761,0.0
68.76484327107102,14.462239621687585,41.5791332197304,1342.341945728789,0.0
35.28918397503968,13.441430998743538,79.03835240203763,934.813398500504,1.9
46.30629857644128,17.170444997536787,66.57814702001119,44.31154636394691,0.8
71.52634175120707,18.79840098545054,58.478140814674184,106.78174925748179,0.0
42.799005883942854,10.732146285640802,45.11091192091087,761.3312317954845,1.8
